outlet_name,facility_id,date,resourceName,resourceId,timeRangeName,startTime,endTime,availabilityStatus,isAvailable,price,booking_url
Bishan East Zone 3 RC,BishanEastZone3RC_BBQPIT,02/09/2023,BBQ Pit 2,d7e448d0-9435-ed11-8163-00155d005005,10:00 AM - 10:00 PM,2023-09-02T10:00,2023-09-02T22:00,Available,True,12.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone3RC_BBQPIT&date=02/09/2023&time=all
Bishan East Zone 3 RC,BishanEastZone3RC_BBQPIT,02/09/2023,BBQ Pit 3,7170e446-9535-ed11-8163-00155d005005,10:00 AM - 10:00 PM,2023-09-02T10:00,2023-09-02T22:00,Available,True,12.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone3RC_BBQPIT&date=02/09/2023&time=all
Bishan East Zone 3 RC,BishanEastZone3RC_BBQPIT,31/08/2023,BBQ Pit 1,b430fe05-9435-ed11-8163-00155d005005,10:00 AM - 10:00 PM,2023-08-31T10:00,2023-08-31T22:00,Available,True,12.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone3RC_BBQPIT&date=31/08/2023&time=all
Bishan East Zone 3 RC,BishanEastZone3RC_BBQPIT,31/08/2023,BBQ Pit 2,d7e448d0-9435-ed11-8163-00155d005005,10:00 AM - 10:00 PM,2023-08-31T10:00,2023-08-31T22:00,Available,True,12.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone3RC_BBQPIT&date=31/08/2023&time=all
Bishan East Zone 3 RC,BishanEastZone3RC_BBQPIT,31/08/2023,BBQ Pit 3,7170e446-9535-ed11-8163-00155d005005,10:00 AM - 10:00 PM,2023-08-31T10:00,2023-08-31T22:00,Available,True,12.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone3RC_BBQPIT&date=31/08/2023&time=all
Bishan East Zone 3 RC,BishanEastZone3RC_BBQPIT,30/08/2023,BBQ Pit 1,b430fe05-9435-ed11-8163-00155d005005,10:00 AM - 10:00 PM,2023-08-30T10:00,2023-08-30T22:00,Available,True,12.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone3RC_BBQPIT&date=30/08/2023&time=all
Bishan East Zone 3 RC,BishanEastZone3RC_BBQPIT,30/08/2023,BBQ Pit 2,d7e448d0-9435-ed11-8163-00155d005005,10:00 AM - 10:00 PM,2023-08-30T10:00,2023-08-30T22:00,Available,True,12.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone3RC_BBQPIT&date=30/08/2023&time=all
Bishan East Zone 3 RC,BishanEastZone3RC_BBQPIT,30/08/2023,BBQ Pit 3,7170e446-9535-ed11-8163-00155d005005,10:00 AM - 10:00 PM,2023-08-30T10:00,2023-08-30T22:00,Available,True,12.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone3RC_BBQPIT&date=30/08/2023&time=all
Bishan East Zone 3 RC,BishanEastZone3RC_BBQPIT,29/08/2023,BBQ Pit 1,b430fe05-9435-ed11-8163-00155d005005,10:00 AM - 10:00 PM,2023-08-29T10:00,2023-08-29T22:00,Available,True,12.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone3RC_BBQPIT&date=29/08/2023&time=all
Bishan East Zone 3 RC,BishanEastZone3RC_BBQPIT,29/08/2023,BBQ Pit 2,d7e448d0-9435-ed11-8163-00155d005005,10:00 AM - 10:00 PM,2023-08-29T10:00,2023-08-29T22:00,Available,True,12.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone3RC_BBQPIT&date=29/08/2023&time=all
Bishan East Zone 3 RC,BishanEastZone3RC_BBQPIT,29/08/2023,BBQ Pit 3,7170e446-9535-ed11-8163-00155d005005,10:00 AM - 10:00 PM,2023-08-29T10:00,2023-08-29T22:00,Available,True,12.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone3RC_BBQPIT&date=29/08/2023&time=all
Bishan East Zone 3 RC,BishanEastZone3RC_BBQPIT,28/08/2023,BBQ Pit 1,b430fe05-9435-ed11-8163-00155d005005,10:00 AM - 10:00 PM,2023-08-28T10:00,2023-08-28T22:00,Available,True,12.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone3RC_BBQPIT&date=28/08/2023&time=all
Bishan East Zone 3 RC,BishanEastZone3RC_BBQPIT,28/08/2023,BBQ Pit 2,d7e448d0-9435-ed11-8163-00155d005005,10:00 AM - 10:00 PM,2023-08-28T10:00,2023-08-28T22:00,Available,True,12.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone3RC_BBQPIT&date=28/08/2023&time=all
Bishan East Zone 3 RC,BishanEastZone3RC_BBQPIT,28/08/2023,BBQ Pit 3,7170e446-9535-ed11-8163-00155d005005,10:00 AM - 10:00 PM,2023-08-28T10:00,2023-08-28T22:00,Available,True,12.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone3RC_BBQPIT&date=28/08/2023&time=all
Bishan East Zone 3 RC,BishanEastZone3RC_BBQPIT,27/08/2023,BBQ Pit 2,d7e448d0-9435-ed11-8163-00155d005005,10:00 AM - 10:00 PM,2023-08-27T10:00,2023-08-27T22:00,Available,True,12.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone3RC_BBQPIT&date=27/08/2023&time=all
Bishan East Zone 3 RC,BishanEastZone3RC_BBQPIT,27/08/2023,BBQ Pit 3,7170e446-9535-ed11-8163-00155d005005,10:00 AM - 10:00 PM,2023-08-27T10:00,2023-08-27T22:00,Available,True,12.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone3RC_BBQPIT&date=27/08/2023&time=all
Bishan East Zone 3 RC,BishanEastZone3RC_BBQPIT,26/08/2023,BBQ Pit 1,b430fe05-9435-ed11-8163-00155d005005,10:00 AM - 10:00 PM,2023-08-26T10:00,2023-08-26T22:00,Available,True,12.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone3RC_BBQPIT&date=26/08/2023&time=all
Bishan East Zone 3 RC,BishanEastZone3RC_BBQPIT,26/08/2023,BBQ Pit 2,d7e448d0-9435-ed11-8163-00155d005005,10:00 AM - 10:00 PM,2023-08-26T10:00,2023-08-26T22:00,Available,True,12.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone3RC_BBQPIT&date=26/08/2023&time=all
Bishan East Zone 3 RC,BishanEastZone3RC_BBQPIT,26/08/2023,BBQ Pit 3,7170e446-9535-ed11-8163-00155d005005,10:00 AM - 10:00 PM,2023-08-26T10:00,2023-08-26T22:00,Available,True,12.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone3RC_BBQPIT&date=26/08/2023&time=all
Bishan East Zone 3 RC,BishanEastZone3RC_BBQPIT,25/08/2023,BBQ Pit 1,b430fe05-9435-ed11-8163-00155d005005,10:00 AM - 10:00 PM,2023-08-25T10:00,2023-08-25T22:00,Available,True,12.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone3RC_BBQPIT&date=25/08/2023&time=all
Bishan East Zone 3 RC,BishanEastZone3RC_BBQPIT,25/08/2023,BBQ Pit 2,d7e448d0-9435-ed11-8163-00155d005005,10:00 AM - 10:00 PM,2023-08-25T10:00,2023-08-25T22:00,Available,True,12.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone3RC_BBQPIT&date=25/08/2023&time=all
Bishan East Zone 3 RC,BishanEastZone3RC_BBQPIT,25/08/2023,BBQ Pit 3,7170e446-9535-ed11-8163-00155d005005,10:00 AM - 10:00 PM,2023-08-25T10:00,2023-08-25T22:00,Available,True,12.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone3RC_BBQPIT&date=25/08/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,08/09/2023,BBQ Pit 3,936ca49f-a8a3-ed11-8165-00155d464806,01:00 PM - 05:00 PM,2023-09-08T13:00,2023-09-08T17:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=08/09/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,08/09/2023,BBQ Pit 3,936ca49f-a8a3-ed11-8165-00155d464806,06:00 PM - 10:00 PM,2023-09-08T18:00,2023-09-08T22:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=08/09/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,08/09/2023,BBQ Pit 4,eb72abe0-a8a3-ed11-8165-00155d464806,01:00 PM - 05:00 PM,2023-09-08T13:00,2023-09-08T17:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=08/09/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,08/09/2023,BBQ Pit 4,eb72abe0-a8a3-ed11-8165-00155d464806,06:00 PM - 10:00 PM,2023-09-08T18:00,2023-09-08T22:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=08/09/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,07/09/2023,BBQ Pit 3,936ca49f-a8a3-ed11-8165-00155d464806,01:00 PM - 05:00 PM,2023-09-07T13:00,2023-09-07T17:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=07/09/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,07/09/2023,BBQ Pit 3,936ca49f-a8a3-ed11-8165-00155d464806,06:00 PM - 10:00 PM,2023-09-07T18:00,2023-09-07T22:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=07/09/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,07/09/2023,BBQ Pit 4,eb72abe0-a8a3-ed11-8165-00155d464806,01:00 PM - 05:00 PM,2023-09-07T13:00,2023-09-07T17:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=07/09/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,07/09/2023,BBQ Pit 4,eb72abe0-a8a3-ed11-8165-00155d464806,06:00 PM - 10:00 PM,2023-09-07T18:00,2023-09-07T22:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=07/09/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,06/09/2023,BBQ Pit 3,936ca49f-a8a3-ed11-8165-00155d464806,01:00 PM - 05:00 PM,2023-09-06T13:00,2023-09-06T17:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=06/09/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,06/09/2023,BBQ Pit 3,936ca49f-a8a3-ed11-8165-00155d464806,06:00 PM - 10:00 PM,2023-09-06T18:00,2023-09-06T22:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=06/09/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,06/09/2023,BBQ Pit 4,eb72abe0-a8a3-ed11-8165-00155d464806,01:00 PM - 05:00 PM,2023-09-06T13:00,2023-09-06T17:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=06/09/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,06/09/2023,BBQ Pit 4,eb72abe0-a8a3-ed11-8165-00155d464806,06:00 PM - 10:00 PM,2023-09-06T18:00,2023-09-06T22:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=06/09/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,05/09/2023,BBQ Pit 3,936ca49f-a8a3-ed11-8165-00155d464806,01:00 PM - 05:00 PM,2023-09-05T13:00,2023-09-05T17:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=05/09/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,05/09/2023,BBQ Pit 3,936ca49f-a8a3-ed11-8165-00155d464806,06:00 PM - 10:00 PM,2023-09-05T18:00,2023-09-05T22:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=05/09/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,05/09/2023,BBQ Pit 4,eb72abe0-a8a3-ed11-8165-00155d464806,01:00 PM - 05:00 PM,2023-09-05T13:00,2023-09-05T17:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=05/09/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,05/09/2023,BBQ Pit 4,eb72abe0-a8a3-ed11-8165-00155d464806,06:00 PM - 10:00 PM,2023-09-05T18:00,2023-09-05T22:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=05/09/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,04/09/2023,BBQ Pit 3,936ca49f-a8a3-ed11-8165-00155d464806,01:00 PM - 05:00 PM,2023-09-04T13:00,2023-09-04T17:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=04/09/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,04/09/2023,BBQ Pit 3,936ca49f-a8a3-ed11-8165-00155d464806,06:00 PM - 10:00 PM,2023-09-04T18:00,2023-09-04T22:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=04/09/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,04/09/2023,BBQ Pit 4,eb72abe0-a8a3-ed11-8165-00155d464806,01:00 PM - 05:00 PM,2023-09-04T13:00,2023-09-04T17:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=04/09/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,04/09/2023,BBQ Pit 4,eb72abe0-a8a3-ed11-8165-00155d464806,06:00 PM - 10:00 PM,2023-09-04T18:00,2023-09-04T22:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=04/09/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,03/09/2023,BBQ Pit 3,936ca49f-a8a3-ed11-8165-00155d464806,01:00 PM - 05:00 PM,2023-09-03T13:00,2023-09-03T17:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=03/09/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,03/09/2023,BBQ Pit 3,936ca49f-a8a3-ed11-8165-00155d464806,06:00 PM - 10:00 PM,2023-09-03T18:00,2023-09-03T22:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=03/09/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,03/09/2023,BBQ Pit 4,eb72abe0-a8a3-ed11-8165-00155d464806,01:00 PM - 05:00 PM,2023-09-03T13:00,2023-09-03T17:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=03/09/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,03/09/2023,BBQ Pit 4,eb72abe0-a8a3-ed11-8165-00155d464806,06:00 PM - 10:00 PM,2023-09-03T18:00,2023-09-03T22:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=03/09/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,02/09/2023,BBQ Pit 3,936ca49f-a8a3-ed11-8165-00155d464806,01:00 PM - 05:00 PM,2023-09-02T13:00,2023-09-02T17:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=02/09/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,02/09/2023,BBQ Pit 3,936ca49f-a8a3-ed11-8165-00155d464806,06:00 PM - 10:00 PM,2023-09-02T18:00,2023-09-02T22:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=02/09/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,02/09/2023,BBQ Pit 4,eb72abe0-a8a3-ed11-8165-00155d464806,01:00 PM - 05:00 PM,2023-09-02T13:00,2023-09-02T17:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=02/09/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,02/09/2023,BBQ Pit 4,eb72abe0-a8a3-ed11-8165-00155d464806,06:00 PM - 10:00 PM,2023-09-02T18:00,2023-09-02T22:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=02/09/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,31/08/2023,BBQ Pit 3,936ca49f-a8a3-ed11-8165-00155d464806,01:00 PM - 05:00 PM,2023-08-31T13:00,2023-08-31T17:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=31/08/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,31/08/2023,BBQ Pit 3,936ca49f-a8a3-ed11-8165-00155d464806,06:00 PM - 10:00 PM,2023-08-31T18:00,2023-08-31T22:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=31/08/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,31/08/2023,BBQ Pit 4,eb72abe0-a8a3-ed11-8165-00155d464806,01:00 PM - 05:00 PM,2023-08-31T13:00,2023-08-31T17:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=31/08/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,31/08/2023,BBQ Pit 4,eb72abe0-a8a3-ed11-8165-00155d464806,06:00 PM - 10:00 PM,2023-08-31T18:00,2023-08-31T22:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=31/08/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,30/08/2023,BBQ Pit 3,936ca49f-a8a3-ed11-8165-00155d464806,01:00 PM - 05:00 PM,2023-08-30T13:00,2023-08-30T17:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=30/08/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,30/08/2023,BBQ Pit 3,936ca49f-a8a3-ed11-8165-00155d464806,06:00 PM - 10:00 PM,2023-08-30T18:00,2023-08-30T22:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=30/08/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,30/08/2023,BBQ Pit 4,eb72abe0-a8a3-ed11-8165-00155d464806,01:00 PM - 05:00 PM,2023-08-30T13:00,2023-08-30T17:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=30/08/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,30/08/2023,BBQ Pit 4,eb72abe0-a8a3-ed11-8165-00155d464806,06:00 PM - 10:00 PM,2023-08-30T18:00,2023-08-30T22:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=30/08/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,29/08/2023,BBQ Pit 3,936ca49f-a8a3-ed11-8165-00155d464806,01:00 PM - 05:00 PM,2023-08-29T13:00,2023-08-29T17:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=29/08/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,29/08/2023,BBQ Pit 3,936ca49f-a8a3-ed11-8165-00155d464806,06:00 PM - 10:00 PM,2023-08-29T18:00,2023-08-29T22:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=29/08/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,29/08/2023,BBQ Pit 4,eb72abe0-a8a3-ed11-8165-00155d464806,01:00 PM - 05:00 PM,2023-08-29T13:00,2023-08-29T17:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=29/08/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,29/08/2023,BBQ Pit 4,eb72abe0-a8a3-ed11-8165-00155d464806,06:00 PM - 10:00 PM,2023-08-29T18:00,2023-08-29T22:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=29/08/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,28/08/2023,BBQ Pit 3,936ca49f-a8a3-ed11-8165-00155d464806,01:00 PM - 05:00 PM,2023-08-28T13:00,2023-08-28T17:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=28/08/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,28/08/2023,BBQ Pit 3,936ca49f-a8a3-ed11-8165-00155d464806,06:00 PM - 10:00 PM,2023-08-28T18:00,2023-08-28T22:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=28/08/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,28/08/2023,BBQ Pit 4,eb72abe0-a8a3-ed11-8165-00155d464806,01:00 PM - 05:00 PM,2023-08-28T13:00,2023-08-28T17:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=28/08/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,28/08/2023,BBQ Pit 4,eb72abe0-a8a3-ed11-8165-00155d464806,06:00 PM - 10:00 PM,2023-08-28T18:00,2023-08-28T22:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=28/08/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,27/08/2023,BBQ Pit 3,936ca49f-a8a3-ed11-8165-00155d464806,01:00 PM - 05:00 PM,2023-08-27T13:00,2023-08-27T17:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=27/08/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,27/08/2023,BBQ Pit 3,936ca49f-a8a3-ed11-8165-00155d464806,06:00 PM - 10:00 PM,2023-08-27T18:00,2023-08-27T22:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=27/08/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,27/08/2023,BBQ Pit 4,eb72abe0-a8a3-ed11-8165-00155d464806,01:00 PM - 05:00 PM,2023-08-27T13:00,2023-08-27T17:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=27/08/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,27/08/2023,BBQ Pit 4,eb72abe0-a8a3-ed11-8165-00155d464806,06:00 PM - 10:00 PM,2023-08-27T18:00,2023-08-27T22:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=27/08/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,26/08/2023,BBQ Pit 3,936ca49f-a8a3-ed11-8165-00155d464806,01:00 PM - 05:00 PM,2023-08-26T13:00,2023-08-26T17:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=26/08/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,26/08/2023,BBQ Pit 3,936ca49f-a8a3-ed11-8165-00155d464806,06:00 PM - 10:00 PM,2023-08-26T18:00,2023-08-26T22:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=26/08/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,26/08/2023,BBQ Pit 4,eb72abe0-a8a3-ed11-8165-00155d464806,01:00 PM - 05:00 PM,2023-08-26T13:00,2023-08-26T17:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=26/08/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,25/08/2023,BBQ Pit 3,936ca49f-a8a3-ed11-8165-00155d464806,01:00 PM - 05:00 PM,2023-08-25T13:00,2023-08-25T17:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=25/08/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,25/08/2023,BBQ Pit 3,936ca49f-a8a3-ed11-8165-00155d464806,06:00 PM - 10:00 PM,2023-08-25T18:00,2023-08-25T22:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=25/08/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,25/08/2023,BBQ Pit 4,eb72abe0-a8a3-ed11-8165-00155d464806,01:00 PM - 05:00 PM,2023-08-25T13:00,2023-08-25T17:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=25/08/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,25/08/2023,BBQ Pit 4,eb72abe0-a8a3-ed11-8165-00155d464806,06:00 PM - 10:00 PM,2023-08-25T18:00,2023-08-25T22:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=25/08/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,24/08/2023,BBQ Pit 3,936ca49f-a8a3-ed11-8165-00155d464806,01:00 PM - 05:00 PM,2023-08-24T13:00,2023-08-24T17:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=24/08/2023&time=all
Bishan East Zone 6 RC,BishanEastZone6RC_BBQPIT,24/08/2023,BBQ Pit 3,936ca49f-a8a3-ed11-8165-00155d464806,06:00 PM - 10:00 PM,2023-08-24T18:00,2023-08-24T22:00,Available,True,20.0,https://www.onepa.gov.sg/facilities/availability?facilityId=BishanEastZone6RC_BBQPIT&date=24/08/2023&time=all
